ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;7325;0.670794;1.20847;6.00019;0.0174533;0.624832;0.681245;1.47148;5.98269;0.263634
ID;7326;1.01818;1.12033;5.87775;0.0174533;0.344888;1.06876;1.32385;5.99417;0.248001
ID;7327;0.377806;0.611794;6.03445;0.0174533;4.56092;0;1.5708;0;0.624843
ID;7328;0.792181;1.83803;5.52684;0.0174533;4.02459;0;1.5708;0;1.02792
ID;7329;1.33997;1.66485;6.15574;0.0174533;5.45374;0;1.5708;0;0.274732
ID;7330;0.341281;1.35105;5.99054;0.0174533;4.86173;0;1.5708;0;0.476256
ID;7331;0.78301;1.44425;5.73047;0.0174533;0.580524;1.04995;1.95444;5.85634;0.580255
ID;7332;1.10488;1.56066;6.01958;0.0174533;3.66821;0;1.5708;0;0.535398
ID;7333;0.865633;0.86898;5.7631;0.0174533;5.43561;0;1.5708;0;0.931077
ID;7334;0.627041;1.4204;5.91188;0.0174533;0.15202;0.657787;1.50969;5.93162;0.097131
ID;7335;0.66543;1.45127;5.93822;0.0174533;5.39325;0;1.5708;0;0.73727
ID;7336;0.721388;1.56522;6.01609;0.0174533;5.727;0;1.5708;0;0.766532
ID;7337;0.329458;1.45849;6.26303;0.0174533;3.29177;0;1.5708;0;0.347413
ID;7338;1.14005;1.137;5.96483;0.0174533;3.14149;1.64306;2.43361;0.884999;0.823785
ID;7339;0.840615;1.62175;6.13388;0.0174533;5.75303;0;1.5708;0;0.742548
ID;7340;0.819372;1.49638;5.77894;0.0174533;3.75485;0;1.5708;0;0.91659
ID;7341;0.790383;1.03773;5.68471;0.0174533;2.96697;0.770787;1.58889;5.93529;0.602338
ID;7342;0.605682;1.14654;5.79038;0.0174533;4.8707;0;1.5708;0;0.804254
ID;7343;0.877818;1.37409;5.97574;0.0174533;3.03603;2.12744;2.30004;0.871952;0.600402
ID;7344;0.819116;1.02669;5.58681;0.0174533;3.19457;0;1.5708;0;1.03335
ID;7345;0.738271;1.39292;5.84804;0.0174533;5.41023;0;1.5708;0;0.835668
ID;7346;1.29649;1.37873;6.08928;0.0174533;4.88879;0;1.5708;0;0.399207
ID;7347;0.908672;1.20106;5.83575;0.0174533;1.89302;2.05045;2.24545;0.725452;0.454717
ID;7348;0.691219;1.13599;5.81077;0.0174533;1.11601;0.815897;1.82083;6.19785;0.797962
ID;7349;1.07634;1.31659;5.79091;0.0174533;5.83638;0;1.5708;0;0.778319
ID;7350;0.574588;0.837763;5.82055;0.0174533;0.656276;0.705062;1.20211;5.84511;0.391856
ID;7351;1.18601;1.38664;6.02369;0.0174533;1.36499;1.41696;2.14934;0.534869;1.00131
ID;7352;0.384767;0.426497;5.99044;0.0174533;5.62579;0;1.5708;0;0.436164
ID;7353;0.726965;1.59565;5.89092;0.0174533;0.230783;0.740113;1.7745;5.96895;0.19493
ID;7354;0.246873;0.990646;6.13519;0.0174533;6.01295;0;1.5708;0;0.629118
ID;7355;0.556226;0.806706;5.77072;0.0174533;2.00987;0.884208;1.90142;6.00506;0.988331
ID;7356;1.05156;1.37163;5.95932;0.0174533;0.643206;1.1718;1.73388;0.0758263;0.552342
ID;7357;0.937866;0.632877;5.77734;0.0174533;4.43075;0;1.5708;0;0.762156
ID;7358;0.480454;1.5133;5.92477;0.0174533;2.86692;0.504761;2.34896;5.85334;0.839615
ID;7359;0.945653;0.749962;5.83394;0.0174533;2.98976;1.13524;2.59241;0.00113126;0.646031
ID;7360;0.48737;1.15768;5.80158;0.0174533;2.51447;1.18304;2.46197;0.121216;0.873575
ID;7361;1.24776;1.66603;6.14195;0.0174533;4.91667;0;1.5708;0;0.358823
ID;7362;0.639773;0.826373;5.67581;0.0174533;5.85898;0;1.5708;0;0.826972
ID;7363;0.129369;1.53466;6.22324;0.0174533;5.66819;0;1.5708;0;0.146111
ID;7364;0.382358;0.547995;6.06351;0.0174533;3.01013;1.22124;1.66944;6.09614;0.850827
ID;7365;0.950825;1.50691;6.13349;0.0174533;4.5719;0;1.5708;0;0.64492
ID;7366;0.327512;1.26207;6.07125;0.0174533;3.30452;0;1.5708;0;0.473771
ID;7367;0.491441;0.71402;5.94043;0.0174533;0.819261;0.472699;1.41215;6.18667;0.735723
ID;7368;1.13863;1.68972;6.02952;0.0174533;3.9308;0;1.5708;0;0.500921
ID;7369;0.65372;1.5944;5.91813;0.0174533;0.27651;0.728715;1.76781;5.97014;0.193696
ID;7370;1.0787;0.930314;5.84047;0.0174533;3.24127;0;1.5708;0;0.98448
ID;7371;0.455333;0.470782;5.97199;0.0174533;1.26588;0.636204;1.66924;5.95739;0.688101
ID;7372;0.429945;1.19869;6.05829;0.0174533;4.28323;0;1.5708;0;0.578304
ID;7373;0.731751;1.12739;5.99458;0.0174533;4.72979;0;1.5708;0;0.841416
ID;7374;0.808863;1.24277;6.01881;0.0174533;4.93316;0;1.5708;0;0.866792
ID;7375;0.411608;0.888855;6.1009;0.0174533;5.46561;0;1.5708;0;0.779874
ID;7376;0.511601;0.462601;5.92534;0.0174533;3.47504;0;1.5708;0;0.48705
ID;7377;0.7695;1.34329;5.93861;0.0174533;2.61786;0.973257;2.04868;6.06673;0.73917
ID;7378;0.684699;0.934813;5.9788;0.0174533;5.07294;0;1.5708;0;0.900614
ID;7379;0.259467;0.70745;6.14798;0.0174533;4.94363;0;1.5708;0;0.717827
ID;7380;0.55979;1.44081;5.85856;0.0174533;3.34264;0;1.5708;0;0.688661
ID;7381;0.528899;0.718247;5.77137;0.0174533;4.53262;0;1.5708;0;0.718441
ID;7382;0.7036;1.44902;6.2033;0.0174533;5.03698;0;1.5708;0;0.713113
ID;7383;0.870967;1.48047;5.95168;0.0174533;4.62921;0;1.5708;0;0.789833
ID;7384;0.5976;1.06029;5.75994;0.0174533;1.47791;1.18867;2.29654;6.00046;0.9379
ID;7385;0.198819;0.749696;6.16194;0.0174533;3.12562;0.509362;1.44127;5.95328;0.742876
ID;7386;0.499691;1.27628;5.89378;0.0174533;4.57126;0;1.5708;0;0.651734
ID;7387;0.774687;0.752527;5.65991;0.0174533;0.392464;0.742462;0.83197;5.71436;0.0885862
ID;7388;0.357409;1.33474;6.07911;0.0174533;5.05147;0;1.5708;0;0.45461
ID;7389;0.957903;1.29509;5.67783;0.0174533;1.73675;1.45385;2.70276;0.18278;0.836369
ID;7390;0.875672;1.11711;5.83507;0.0174533;1.54706;1.1006;2.2375;0.563285;0.892385
ID;7391;0.359864;1.05775;6.0041;0.0174533;0.920805;0.39212;1.6737;5.88023;0.627371
ID;7392;0.793994;0.989314;5.71163;0.0174533;4.25046;0;1.5708;0;0.994347
ID;7393;0.789371;1.80283;5.5422;0.0174533;4.82087;0;1.5708;0;1.02277
ID;7394;0.945051;1.29257;5.98082;0.0174533;4.56943;0;1.5708;0;0.779068
ID;7395;1.40797;1.60769;6.17086;0.0174533;6.21929;0;1.5708;0;0.199457
ID;7396;0.805776;0.821345;5.85344;0.0174533;1.43561;0.858149;1.71661;6.03601;0.821646
ID;7397;0.945116;1.22949;5.85402;0.0174533;1.32372;1.04194;2.05859;0.0272184;0.891915
ID;7398;0.498167;1.283;5.89214;0.0174533;1.10844;0.880736;2.12747;5.86599;0.924154
ID;7399;0.890387;1.5105;5.95163;0.0174533;1.60319;1.65045;2.45824;0.524351;0.916922
ID;7400;0.724827;0.885161;5.61524;0.0174533;5.49832;0;1.5708;0;0.886866
ID;7401;0.610877;1.4532;5.83991;0.0174533;6.28015;0;1.5708;0;0.738141
ID;7402;0.623405;1.04119;5.99095;0.0174533;1.74375;1.40445;2.18971;0.254536;0.830222
ID;7403;0.790946;1.47477;5.83804;0.0174533;2.70687;1.55254;2.3203;0.557947;0.824959
ID;7404;0.851163;1.56595;6.08711;0.0174533;0.564921;0.977374;1.97278;6.21161;0.436161
ID;7405;0.595227;1.27903;6.02907;0.0174533;2.66579;0.869049;2.06402;0.0503947;0.870314
ID;7406;0.186106;0.856982;6.1415;0.0174533;2.19105;0.287307;2.00399;5.69156;0.782748
ID;7407;0.586578;1.66251;5.91049;0.0174533;5.66727;0;1.5708;0;0.712102
ID;7408;1.23909;1.7051;6.09004;0.0174533;5.80846;0;1.5708;0;0.395225
ID;7409;0.812905;1.85217;5.58496;0.0174533;5.69878;0;1.5708;0;0.980861
ID;7410;1.42322;1.5646;6.25384;0.0174533;0.849212;1.8065;2.05716;0.558237;0.782709
ID;7411;0.214847;1.09819;6.12365;0.0174533;2.1101;0.158316;2.21101;5.46074;0.870936
ID;7412;0.962201;1.54631;5.91531;0.0174533;2.85234;1.78495;2.31093;0.357057;1.04793
ID;7413;0.722459;0.996229;5.77188;0.0174533;1.31799;1.024;2.06559;6.16127;0.925558
ID;7414;0.785743;1.52859;6.23666;0.0174533;3.87601;0;1.5708;0;0.78714
ID;7415;0.582935;1.15034;5.83961;0.0174533;5.6452;0;1.5708;0;0.769022
ID;7416;0.496354;1.41413;6.03866;0.0174533;1.85494;0.819842;2.23614;6.14592;0.87588
ID;7417;1.15161;1.32517;5.93701;0.0174533;1.66607;1.37649;2.33205;0.362913;0.785711
ID;7418;0.818997;0.972124;5.63703;0.0174533;1.70875;1.23352;2.15126;6.26071;0.794386
ID;7419;0.292642;1.43494;6.11424;0.0174533;4.88986;0;1.5708;0;0.354322
ID;7420;0.559477;0.0872342;5.73042;0.0174533;0.108683;0.504311;0.185429;5.79749;0.0992155
ID;7421;0.485608;1.34913;5.99246;0.0174533;4.47168;0;1.5708;0;0.578979
ID;7422;0.437791;0.582608;5.96622;0.0174533;4.97774;0;1.5708;0;0.594657
ID;7423;1.24254;1.39535;5.98028;0.0174533;1.9378;1.62301;2.26776;0.843768;1.0517
ID;7424;1.00613;1.43607;5.98787;0.0174533;2.83213;2.12477;2.49854;1.23542;0.714056
ID;7425;0.986907;1.42759;6.14807;0.0174533;4.77222;0;1.5708;0;0.624383
ID;7426;0.808466;0.745517;5.53583;0.0174533;5.14162;0;1.5708;0;0.747901
ID;7427;0.700485;1.53086;5.9014;0.0174533;3.19325;0;1.5708;0;0.788196
ID;7428;0.730738;0.98229;5.7443;0.0174533;3.12567;1.30637;2.26091;6.15231;0.8994
ID;7429;0.62527;1.53678;5.80686;0.0174533;4.71712;0;1.5708;0;0.775466
ID;7430;1.27101;1.48391;5.99097;0.0174533;5.69511;0;1.5708;0;0.435518
ID;7431;0.105997;1.38101;6.19572;0.0174533;2.3904;0.0522022;2.83614;5.86183;0.388161
ID;7432;1.02095;1.40787;6.13806;0.0174533;6.23967;0;1.5708;0;0.601411
ID;7433;0.652801;1.71571;5.80596;0.0174533;1.36355;1.6305;2.835;0.577906;0.859223
ID;7434;1.13631;1.52836;6.18192;0.0174533;4.03289;0;1.5708;0;0.450014
ID;7435;0.692589;1.04537;5.608;0.0174533;4.48975;0;1.5708;0;0.96307
ID;7436;0.885105;1.56643;6.24946;0.0174533;3.06125;2.65573;2.71566;1.93109;0.486392
ID;7437;1.007;1.25379;6.07111;0.0174533;4.54495;0;1.5708;0;0.704991
ID;7438;0.806019;1.29224;5.61294;0.0174533;3.82227;0;1.5708;0;0.997396
ID;7439;0.554569;1.31569;5.91453;0.0174533;0.270539;0.604309;1.4888;5.8954;0.18022
ID;7440;1.25159;1.45609;6.13456;0.0174533;4.13528;0;1.5708;0;0.377168
ID;7441;1.01343;1.50973;6.11017;0.0174533;1.01336;1.39588;2.09429;0.230546;0.753908
ID;7442;0.781402;1.23473;6.13624;0.0174533;0.911762;1.04874;1.92804;0.0607974;0.767603
ID;7443;0.686757;1.64978;6.0229;0.0174533;0.449335;0.789526;2.04913;6.11373;0.415774
ID;7444;0.182297;1.45469;6.17159;0.0174533;5.36507;0;1.5708;0;0.238159
ID;7445;1.01725;1.34564;6.0771;0.0174533;4.80218;0;1.5708;0;0.650158
ID;7446;0.834482;1.62623;6.10897;0.0174533;4.81367;0;1.5708;0;0.752956
ID;7447;0.870682;1.54101;5.94757;0.0174533;0.662605;1.09067;2.07381;6.15724;0.593287
ID;7448;1.031;1.48897;6.06345;0.0174533;5.14796;0;1.5708;0;0.595562
ID;7449;0.619668;0.532988;5.78834;0.0174533;2.00003;0.92032;1.07247;5.85132;0.640087
ID;7450;0.806537;0.444505;5.60815;0.0174533;2.06188;1.35805;1.59921;6.04151;0.702689
ID;7451;0.253169;0.867891;6.1856;0.0174533;3.67395;0;1.5708;0;0.739748
ID;7452;0.929903;1.71744;5.82564;0.0174533;6.10556;0;1.5708;0;0.768306
ID;7453;1.02946;1.5756;6.17403;0.0174533;1.89749;1.49591;2.4223;0.612108;0.797455
ID;7454;1.05267;1.73528;5.79283;0.0174533;0.978248;1.45977;2.36552;6.14867;0.736603
ID;7455;0.728702;1.40003;6.16025;0.0174533;6.06857;0;1.5708;0;0.746977
ID;7456;0.754419;1.84874;5.58722;0.0174533;0.0655811;0.767923;1.8755;5.59144;0.0297261
ID;7457;0.276082;0.635161;6.05988;0.0174533;4.82742;0;1.5708;0;0.637276
ID;7458;0.426527;1.1755;5.94897;0.0174533;2.71832;1.48175;2.65131;0.352856;0.969973
ID;7459;0.466648;1.37195;5.84046;0.0174533;3.65814;0;1.5708;0;0.638219
ID;7460;0.972418;1.24293;5.8187;0.0174533;2.46978;1.98983;2.56653;0.844002;0.631848
ID;7461;0.494296;0.991439;6.01233;0.0174533;0.0301068;0.505522;1.01383;6.00811;0.0243758
ID;7462;1.05924;1.55305;5.94353;0.0174533;3.6835;0;1.5708;0;0.614744
ID;7463;0.708667;1.29378;5.62334;0.0174533;4.05899;0;1.5708;0;0.927787
ID;7464;0.800147;1.14471;6.06779;0.0174533;4.71308;0;1.5708;0;0.884245
ID;7465;0.447382;1.46333;6.02207;0.0174533;1.94821;0.13653;2.75951;5.43679;0.584803
ID;7466;1.18392;1.49002;5.99657;0.0174533;3.97327;0;1.5708;0;0.496138
ID;7467;1.26369;1.28704;6.02859;0.0174533;4.0821;0;1.5708;0;0.510166
ID;7468;0.912405;1.48717;5.89145;0.0174533;3.25336;0;1.5708;0;0.780746
ID;7469;1.15715;1.54057;6.07163;0.0174533;5.50197;0;1.5708;0;0.467717
ID;7470;0.96564;1.3799;6.02723;0.0174533;3.26478;0;1.5708;0;0.703154
ID;7471;0.351681;1.40844;6.22175;0.0174533;0.351522;0.410608;1.72073;6.1369;0.328704
ID;7472;0.102545;0.587202;6.20345;0.0174533;2.05474;0.791252;1.64909;6.02297;1.00289
ID;7473;1.15161;1.34496;5.9588;0.0174533;1.67546;1.84795;2.31617;0.478086;0.898915
ID;7474;0.731877;1.55124;6.24311;0.0174533;4.0461;0;1.5708;0;0.732782
ID;7475;1.14631;1.11649;5.91234;0.0174533;0.142218;1.14017;1.20658;6.02011;0.138687
ID;7476;1.11887;1.64574;6.02861;0.0174533;2.41259;1.86418;2.32724;1.10743;0.881986
ID;7477;0.846014;1.35113;5.74558;0.0174533;3.5359;0;1.5708;0;0.96531
ID;7478;1.27875;1.52475;6.17848;0.0174533;4.63231;0;1.5708;0;0.315731
ID;7479;0.574146;0.922782;5.95341;0.0174533;5.13864;0;1.5708;0;0.847086
ID;7480;0.736069;0.936746;5.75914;0.0174533;3.90046;0;1.5708;0;0.958702
ID;7481;0.770959;1.09598;6.08041;0.0174533;5.99607;0;1.5708;0;0.879056
ID;7482;0.886993;1.26924;5.9114;0.0174533;4.23878;0;1.5708;0;0.873765
ID;7483;1.15596;1.73702;5.97968;0.0174533;1.12684;1.57144;2.24471;0.285501;0.748512
ID;7484;0.291286;0.567678;5.99444;0.0174533;1.98576;0.666614;2.00584;5.87148;0.853386
ID;7485;0.718238;0.780852;5.91874;0.0174533;3.6827;0;1.5708;0;0.853498
ID;7486;1.2349;1.41264;6.08259;0.0174533;4.39983;0;1.5708;0;0.433634
ID;7487;0.669777;0.727937;5.92822;0.0174533;4.61915;0;1.5708;0;0.790301
ID;7488;0.630127;1.3631;5.68549;0.0174533;5.43303;0;1.5708;0;0.83947
ID;7489;0.456558;1.59261;5.87278;0.0174533;2.83705;0.521134;2.47081;5.84914;0.877811
ID;7490;0.677194;1.52784;5.86286;0.0174533;0.0438047;0.68167;1.56761;5.8731;0.041334
ID;7491;0.715441;0.554205;5.63699;0.0174533;3.66281;0;1.5708;0;0.558404
ID;7492;0.726761;1.3116;6.13731;0.0174533;3.35268;0;1.5708;0;0.764943
ID;7493;0.940446;1.42149;6.12827;0.0174533;5.02911;0;1.5708;0;0.675744
ID;7494;0.891521;1.13021;5.92919;0.0174533;5.23042;0;1.5708;0;0.934118
ID;7495;0.6664;1.25461;5.62445;0.0174533;0.168683;0.68226;1.40405;5.6483;0.152754
ID;7496;0.952349;1.67449;5.91043;0.0174533;0.871377;1.08469;2.20546;6.11377;0.565423
ID;7497;0.707115;0.549807;5.67178;0.0174533;3.43935;0;1.5708;0;0.557868
ID;7498;0.292838;1.58248;6.20225;0.0174533;4.64059;0;1.5708;0;0.304418
ID;7499;1.19237;1.46085;6.17334;0.0174533;3.10934;1.35117;2.08211;0.35297;0.766425
ID;7500;0.861351;0.738539;5.59085;0.0174533;0.694823;0.821537;1.2603;5.90375;0.596507
ID;7501;0.616025;0.396042;5.82807;0.0174533;0.585471;0.398881;0.939977;6.12834;0.570976
ID;7502;0.712428;1.21281;6.13758;0.0174533;4.25255;0;1.5708;0;0.783074
ID;7503;0.715345;0.545528;5.67798;0.0174533;1.77356;0.838422;2.18646;6.10727;0.755584
ID;7504;0.0875593;1.52319;6.25833;0.0174533;1.00663;0.222726;2.14798;6.04461;0.683756
ID;7505;0.816532;1.18412;6.10818;0.0174533;2.93217;1.03913;2.34968;0.106377;0.515536
ID;7506;0.763847;1.26993;6.03;0.0174533;4.84079;0;1.5708;0;0.819703
ID;7507;1.06019;1.07358;5.95655;0.0174533;2.78572;1.33522;1.93442;0.204105;0.909577
ID;7508;1.14752;1.52298;5.87891;0.0174533;0.47069;1.17527;1.74991;6.0592;0.289773
ID;7509;0.595303;1.27935;5.96124;0.0174533;1.42616;0.905976;2.37002;0.195797;0.700041
ID;7510;1.14037;1.33386;5.88921;0.0174533;3.34812;0;1.5708;0;0.65789
ID;7511;0.429341;1.47508;5.86896;0.0174533;1.90831;0.945938;2.62654;6.08827;0.963595
ID;7512;0.577667;0.806049;6.01271;0.0174533;0.623688;0.60536;1.29637;6.13476;0.509071
ID;7513;0.730303;1.54663;6.18481;0.0174533;3.47968;0;1.5708;0;0.735804
ID;7514;0.881983;1.68596;5.71449;0.0174533;1.6275;2.29452;2.60847;0.531727;0.749816
ID;7515;1.14582;1.23901;6.04643;0.0174533;0.650981;1.08442;1.62865;0.252223;0.619086
ID;7516;1.24647;1.58144;6.0859;0.0174533;6.22325;0;1.5708;0;0.378412
ID;7517;1.3072;1.66831;6.03938;0.0174533;3.08995;1.82651;2.10234;0.452727;0.834259
ID;7518;0.903629;1.28758;5.87278;0.0174533;5.34219;0;1.5708;0;0.872346
ID;7519;1.05817;1.54625;5.82515;0.0174533;5.42615;0;1.5708;0;0.68869
ID;7520;0.999766;1.34963;6.03388;0.0174533;4.40155;0;1.5708;0;0.682172
ID;7521;0.807705;0.360647;5.7035;0.0174533;5.54641;0;1.5708;0;0.426021
ID;7522;0.444125;1.39964;5.95996;0.0174533;1.17587;0.717166;2.30308;6.17522;0.862682
ID;7523;0.470358;0.80841;5.8935;0.0174533;3.83589;0;1.5708;0;0.812204
ID;7524;0.926704;1.2889;5.74007;0.0174533;1.65794;1.63792;2.25675;0.73739;0.598151
ID;7525;0.800513;1.42499;5.75477;0.0174533;2.02106;2.19613;2.52507;0.770315;0.714261
ID;7526;0.953466;1.28309;5.92934;0.0174533;4.2673;0;1.5708;0;0.802797
ID;7527;0.810324;0.764343;5.61371;0.0174533;4.27664;0;1.5708;0;0.776585
ID;7528;1.04609;1.54141;6.15758;0.0174533;3.2138;0;1.5708;0;0.541768
ID;7529;0.967125;1.16478;5.69867;0.0174533;4.32587;0;1.5708;0;0.997169
ID;7530;0.638081;1.01043;6.07668;0.0174533;3.19909;0;1.5708;0;0.822662
ID;7531;0.445817;1.46021;5.97144;0.0174533;3.6774;0;1.5708;0;0.539338
ID;7532;0.91997;0.909474;5.89229;0.0174533;1.0983;1.1773;1.85998;6.19303;0.881694
ID;7533;0.806884;1.19535;5.7627;0.0174533;4.20408;0;1.5708;0;0.938159
ID;7534;1.04029;1.13754;5.83504;0.0174533;5.26041;0;1.5708;0;0.872277
ID;7535;0.100718;1.36056;6.24574;0.0174533;5.47069;0;1.5708;0;0.234323
ID;7536;0.548878;1.33972;6.01998;0.0174533;3.9312;0;1.5708;0;0.62224
ID;7537;0.78013;0.937124;5.90882;0.0174533;5.40937;0;1.5708;0;0.966265
ID;7538;0.771778;1.47048;5.99315;0.0174533;2.70548;2.23443;2.9786;1.10745;0.581178
ID;7539;0.555452;0.700476;5.84932;0.0174533;0.656575;0.598157;1.06097;5.80933;0.362156
ID;7540;0.98087;1.26103;6.09078;0.0174533;4.72037;0;1.5708;0;0.71554
ID;7541;1.10989;1.6261;6.07878;0.0174533;2.64023;1.72417;2.37135;0.740715;0.957842
ID;7542;0.353178;1.36156;6.03596;0.0174533;2.51496;0.380792;2.5658;5.54438;0.84153
ID;7543;0.592956;1.51687;6.03416;0.0174533;5.46982;0;1.5708;0;0.637673
ID;7544;0.93105;1.16468;5.92905;0.0174533;5.85376;0;1.5708;0;0.883223
ID;7545;0.889309;1.70137;5.80983;0.0174533;3.17503;0;1.5708;0;0.808528
ID;7546;0.679132;1.05769;6.09348;0.0174533;0.967126;0.970718;1.94188;6.16941;0.845336
ID;7547;0.997869;1.08891;5.77968;0.0174533;0.996014;1.31989;1.86793;6.28004;0.985471
ID;7548;0.679302;1.58266;5.94825;0.0174533;0.649778;0.758625;1.88454;5.92914;0.313417
ID;7549;1.0806;1.25512;5.97931;0.0174533;0.873809;1.17112;1.81539;0.164346;0.733645
ID;7550;1.09539;1.51015;6.10679;0.0174533;5.95866;0;1.5708;0;0.514999
ID;7551;0.726603;1.24467;6.00714;0.0174533;3.73192;0;1.5708;0;0.797766
ID;7552;0.322775;0.173406;5.97985;0.0174533;1.37582;0.743635;1.41797;6.10006;0.803074
ID;7553;0.44414;1.14244;6.11724;0.0174533;6.0679;0;1.5708;0;0.610603
ID;7554;0.838935;1.51434;6.16239;0.0174533;3.65306;0;1.5708;0;0.746718
ID;7555;0.854388;1.29285;5.64569;0.0174533;5.76047;0;1.5708;0;1.01509
ID;7556;0.405622;1.49077;6.04888;0.0174533;4.83589;0;1.5708;0;0.466213
ID;7557;0.782891;0.792089;5.57756;0.0174533;0.426366;0.650697;1.12363;5.855;0.401296
ID;7558;0.33322;0.671553;6.05559;0.0174533;4.3302;0;1.5708;0;0.679498
ID;7559;0.555161;1.27251;5.73197;0.0174533;3.96702;0;1.5708;0;0.773002
ID;7560;0.271098;1.01918;6.08777;0.0174533;0.233121;0.301307;1.1584;6.04681;0.144288
ID;7561;1.33787;1.56757;6.06246;0.0174533;4.77361;0;1.5708;0;0.320823
ID;7562;0.681504;0.707666;5.60575;0.0174533;0.056637;0.692991;0.752829;5.61238;0.0482603
ID;7563;0.535811;1.51521;6.04597;0.0174533;5.07135;0;1.5708;0;0.581334
ID;7564;0.635307;0.474546;5.7436;0.0174533;6.19471;0;1.5708;0;0.483927
ID;7565;0.571845;1.25578;6.04253;0.0174533;4.74654;0;1.5708;0;0.660354
ID;7566;0.74142;1.18378;5.65403;0.0174533;1.45423;1.24028;2.12832;5.98799;0.907257
ID;7567;0.501287;1.04341;5.86473;0.0174533;2.38932;1.15395;2.66843;6.12065;1.03698
ID;7568;0.530557;0.539253;5.9345;0.0174533;2.8625;0.804928;1.69392;5.85294;0.860516
ID;7569;0.893867;1.69442;6.01285;0.0174533;5.61884;0;1.5708;0;0.721452
ID;7570;0.630927;1.01439;5.89279;0.0174533;1.08652;0.840428;2.03831;5.97268;0.851872
ID;7571;0.529996;1.01604;6.03772;0.0174533;6.26647;0;1.5708;0;0.752756
ID;7572;0.743378;1.4237;6.20282;0.0174533;5.48447;0;1.5708;0;0.755383
ID;7573;0.860713;1.08411;5.6726;0.0174533;1.06282;0.952184;2.0838;6.03671;0.882172
ID;7574;0.852106;1.29844;5.97322;0.0174533;1.44972;0.923225;2.32079;6.16512;0.656002
ID;7575;0.763031;1.1739;5.64123;0.0174533;2.89638;1.29149;2.43689;0.453472;0.633171
ID;7576;0.832896;0.954122;5.73655;0.0174533;5.70624;0;1.5708;0;0.992961
ID;7577;0.626451;1.24894;5.9969;0.0174533;1.09974;0.647436;1.37635;5.98752;0.12907
ID;7578;0.532865;1.44285;5.82864;0.0174533;6.00925;0;1.5708;0;0.685834
ID;7579;0.626351;1.67301;5.72232;0.0174533;4.32483;0;1.5708;0;0.86153
ID;7580;1.12375;1.6622;6.03574;0.0174533;3.64945;0;1.5708;0;0.508053
ID;7581;0.859663;1.65269;5.79231;0.0174533;1.10968;1.11645;2.40573;6.22703;0.841357
ID;7582;0.664367;1.30122;5.6536;0.0174533;3.10185;2.09056;2.44443;0.606993;0.717926
ID;7583;0.112758;1.47042;6.17245;0.0174533;5.00593;0;1.5708;0;0.183747
ID;7584;0.618746;1.57019;6.20313;0.0174533;5.06438;0;1.5708;0;0.623715
ID;7585;0.687129;1.46924;5.62184;0.0174533;2.45219;1.79713;2.50077;0.18015;0.694304
ID;7586;0.524323;0.248497;5.8566;0.0174533;1.5408;0.726392;1.60782;0.0225193;0.662485
ID;7587;0.520146;1.43949;6.06832;0.0174533;2.48755;1.82078;2.61543;1.05525;0.748867
ID;7588;0.308196;1.50169;6.19336;0.0174533;1.65836;0.00873921;2.87266;5.25727;0.743838
ID;7589;0.868704;1.42584;6.17709;0.0174533;6.05958;0;1.5708;0;0.731197
ID;7590;0.401295;1.51484;6.2136;0.0174533;1.57292;0.763308;2.54805;0.0279619;0.64823
ID;7591;0.329856;1.04048;6.07384;0.0174533;6.12609;0;1.5708;0;0.627124
ID;7592;0.228009;1.52799;6.11852;0.0174533;5.04069;0;1.5708;0;0.281422
ID;7593;0.560044;1.58913;6.17135;0.0174533;2.6504;3.98361;3.08226;3.06244;0.377271
ID;7594;0.949677;1.67649;5.90983;0.0174533;5.76081;0;1.5708;0;0.711937
ID;7595;0.463078;0.348662;5.87651;0.0174533;4.16014;0;1.5708;0;0.353149
ID;7596;0.7218;0.407169;5.65294;0.0174533;0.782549;0.849884;0.935233;5.83375;0.602895
ID;7597;0.928702;1.47364;6.13873;0.0174533;3.53216;0;1.5708;0;0.671223
ID;7598;0.644765;0.967717;5.7501;0.0174533;2.42196;0.689094;1.98748;6.16986;0.777497
ID;7599;0.470691;1.30456;5.82618;0.0174533;1.01177;0.825598;2.19853;6.02098;0.962255
ID;7600;0.454573;1.60425;5.94546;0.0174533;3.68654;0;1.5708;0;0.570039
ID;7601;0.78558;1.5775;5.5185;0.0174533;4.91143;0;1.5708;0;1.08013
ID;7602;0.331831;1.24225;5.99979;0.0174533;4.26116;0;1.5708;0;0.514819
ID;7603;0.509743;1.40223;5.907;0.0174533;5.10836;0;1.5708;0;0.627246
ID;7604;0.391264;0.816265;6.06869;0.0174533;0.716989;0.619684;1.18546;5.95249;0.415193
ID;7605;0.630966;0.853105;5.7091;0.0174533;2.42709;0.860805;2.31738;6.19472;0.779242
ID;7606;0.758542;1.26285;5.57888;0.0174533;4.14169;0;1.5708;0;0.984813
ID;7607;0.957222;1.47317;6.16423;0.0174533;4.26543;0;1.5708;0;0.637589
ID;7608;0.575174;1.37168;5.90776;0.0174533;4.16368;0;1.5708;0;0.680436
ID;7609;1.26272;1.34034;6.01046;0.0174533;4.27719;0;1.5708;0;0.490339
ID;7610;0.130129;1.19307;6.25014;0.0174533;2.39327;0.148857;1.81066;5.99726;0.665587
